country,year,corruption_index,homicide_rate,GDP,total_fisheries_per_ton,total_military,population,unemployment_rate,totalgr,industryofgdp
CHL,2008.0,6.9,3.5192184941,10751.479674217,4810224,103000,16708258,9,0,0
CHL,2009.0,6.7,3.7308606847,10208.9067622861,4702902,103771,16886186,11,0,0
CHL,2010.0,7.2,3.17069021,12808.034586422,3761557,103771,17062536,8,0,0
CHL,2011.0,7.2,3.6904685642,14637.2402355403,4436498,103750,17233576,7,0,0
CHL,2012.0,72.0,2.4942014127,15351.5513257697,4084462,106100,17400347,6,0,0
CHL,2013.0,71.0,3.1642127988,15842.9408052125,3334603,106100,17571507,6,0,0
CHL,2014.0,73.0,2.4663593928,14670.996760602,3820149,109450,17758959,6,0,0
CHL,2015.0,70.0,3.3946681228,13574.171830724,3189695,109450,17969353,6,0,0
CHL,2016.0,66.0,3.3609620523,13753.5944374598,2879355,121900,18209068,6,0,0
CHL,2017.0,67.0,4.2175509131,14999.3700885512,726717,122000,18470439,6,0,0
CHL,2018.0,67.0,4.4048944838,15924.7942393064,726717,166722,18729160,7,0,0
CHL,2019.0,67.0,8.142302797744897,14896.4538665789,726717,166722,18952038,7,0,0
CHN,1993.0,20.128705952028426,8.142302797744897,377.389839479958,23600000,3030000,1178440000,2,0,0
CHN,1994.0,20.128705952028426,8.142302797744897,473.492278718042,28100000,2930000,1191835000,2,0,0
CHN,1995.0,2.16,2.2044924828,609.656679202484,32700000,4130000,1204855000,3,0,0
CHN,1996.0,2.43,2.0302225556,709.413755085039,36500000,4135000,1217550000,3,0,0
CHN,1997.0,2.88,2.065775141,781.744164341053,37200000,3640000,1230075000,3,0,0
CHN,1998.0,3.5,2.0670297437,828.580479295681,39900000,3820000,1241935000,3,0,0
CHN,1999.0,20.128705952028426,2.0275155549,873.28706172579,41800000,3820000,1252735000,3,0,0
CHN,2000.0,3.1,2.0811167787,959.372483639691,43300000,3910000,1262645000,3,0,0
CHN,2001.0,3.5,1.996648031,1053.10824300452,44300000,3810000,1271850000,3,0,0
CHN,2002.0,3.5,2.0098638205,1148.5082904417,46300000,3770000,1280400000,4,0,0
CHN,2003.0,3.4,1.8545529296,1288.64325183381,48200000,3750000,1288400000,4,0,0
CHN,2004.0,3.4,1.8676809685,1508.66809788266,50700000,3755000,1296075000,4,0,0
CHN,2005.0,3.2,1.5607430604,1753.41782925823,52500000,3755000,1303720000,4,0,0
CHN,2006.0,3.3,1.3428634132,2099.22943460447,54600000,3605000,1311020000,4,0,0
CHN,2007.0,3.5,1.1975537265,2693.96982683485,56200000,2885000,1317885000,4,0,0
CHN,2008.0,3.6,1.0942179341,3468.30446324747,57800000,2885000,1324655000,4,0,0
CHN,2009.0,3.6,1.0775293576,3832.23595156727,60500000,2945000,1331260000,4,0,0
CHN,2010.0,3.5,0.97968265009,4550.45359583857,63500000,2945000,1337705000,4,0,0
CHN,2011.0,3.6,0.87286746537,5618.13249134962,66200000,2945000,1344130000,4,0,0
CHN,2012.0,39.0,0.81534082885,6316.91886335683,70400000,2993000,1350695000,4,0,0
CHN,2013.0,40.0,0.76443188394,7050.64591988963,73700000,2993000,1357380000,4,0,0
CHN,2014.0,36.0,0.72049529638,7678.599431661,76100000,2993000,1364270000,4,0,0
CHN,2015.0,37.0,0.65394419747,8066.94242356745,78800000,2843000,1371220000,4,0,0
CHN,2016.0,40.0,0.61058689229,8147.9381477822,81500000,2695000,1378665000,4,0,0
CHN,2017.0,41.0,0.56227146084,8879.43814888506,726717,2695000,1386395000,4,0,0
CHN,2018.0,39.0,0.52709078934,9976.67682180773,726717,166722,1392730000,4,0,0
CHN,2019.0,41.0,8.142302797744897,10261.6791283744,726717,166722,1397715000,4,0,0
CIV,1993.0,20.128705952028426,8.142302797744897,832.282745168866,70174,15000,13271643,5,0,0
CIV,1994.0,20.128705952028426,8.142302797744897,605.263587267481,74095,15000,13735433,4,0,0
CIV,1995.0,20.128705952028426,8.142302797744897,774.671212059542,70575,15000,14199762,4,0,0
CIV,1996.0,20.128705952028426,8.142302797744897,827.762005660526,73839,15000,14665127,4,0,0
CIV,1997.0,20.128705952028426,8.142302797744897,774.727631309204,67617,15000,15130663,4,0,0
CIV,1998.0,3.1,8.142302797744897,809.012688280468,73390,15000,15589414,4,0,0
CIV,1999.0,20.128705952028426,8.142302797744897,771.968406002361,79273,15000,16032573,4,0,0
CIV,2000.0,2.7,8.142302797744897,651.305906791064,81520,166722,16454668,4,0,0
CIV,2001.0,2.4,8.142302797744897,664.127666289499,77030,166722,16853026,4,0,0
CIV,2002.0,2.7,8.142302797744897,716.530265586605,70676,166722,17231539,4,0,0
CIV,2003.0,3.7,8.142302797744897,869.712599327674,69769,166722,17599610,5,0,0
CIV,2004.0,2.0,8.142302797744897,921.20126728398,55267,18000,17970494,5,0,0
CIV,2005.0,1.9,8.142302797744897,930.829818073937,43531,19000,18354514,5,0,0
CIV,2006.0,2.1,8.142302797744897,949.131832768471,55696,166722,18754916,5,0,0
CIV,2007.0,2.1,8.142302797744897,1061.15402566967,48590,19000,19171237,5,0,0
CIV,2008.0,2.0,8.142302797744897,1235.61336575482,54945,19000,19605569,5,0,0
CIV,2009.0,2.1,8.142302797744897,1210.29542592526,50864,18550,20059147,6,0,0
CIV,2010.0,2.2,8.142302797744897,1213.11264506443,56937,166722,20532950,6,0,0
CIV,2011.0,2.2,8.142302797744897,1208.58302649782,65311,166722,21028655,6,0,0
CIV,2012.0,29.0,8.142302797744897,1243.2734867584,72848,166722,21547188,7,0,0
CIV,2013.0,27.0,8.142302797744897,1415.87175770634,79400,166722,22087505,4,0,0
CIV,2014.0,32.0,8.142302797744897,1561.46365461434,79013,25000,22647683,3,0,0
CIV,2015.0,32.0,8.142302797744897,1972.54610769746,68000,25000,23226143,3,0,0
CIV,2016.0,34.0,8.142302797744897,2013.38246179891,72201,25000,23822714,2,0,0
CIV,2017.0,36.0,8.142302797744897,2111.02707557541,726717,27000,24437469,3,0,0
CIV,2018.0,35.0,8.142302797744897,2302.61295091153,726717,166722,25069229,3,0,0
CIV,2019.0,35.0,8.142302797744897,2286.162776855,726717,166722,25716544,3,0,0
CMR,1993.0,20.128705952028426,8.142302797744897,1204.7629729769,65307,12000,12864090,8,0,0
CMR,1994.0,20.128705952028426,8.142302797744897,801.161703758483,79070,12000,13230984,8,0,0
CMR,1995.0,20.128705952028426,8.142302797744897,709.114829717018,94188,23600,13599988,8,0,0
CMR,1996.0,2.46,8.142302797744897,752.525099406841,98587,22100,13970813,8,0,0
CMR,1997.0,20.128705952028426,8.142302797744897,755.239706837977,102067,22100,14344449,7,0,0
CMR,1998.0,1.4,8.142302797744897,720.796974616141,106867,22100,14723768,7,0,0
CMR,1999.0,20.128705952028426,8.142302797744897,740.996564287047,110067,22100,15112592,7,0,0
CMR,2000.0,2.0,2.958628702,649.991845405048,112159,22100,15513945,7,0,0
CMR,2001.0,2.0,4.7398095664,651.100907498053,121181,31100,15928910,7,0,0
CMR,2002.0,2.2,6.3028786916,707.887567392905,130465,32100,16357602,6,0,0
CMR,2003.0,1.8,5.9639772205,865.958137544256,118186,32100,16800865,5,0,0
CMR,2004.0,2.1,8.142302797744897,1009.94312043658,129395,23000,17259322,5,0,0
CMR,2005.0,2.2,8.142302797744897,1011.88007278296,142747,23000,17733410,4,0,0
CMR,2006.0,2.3,8.142302797744897,1062.13743331336,137667,166722,18223674,3,0,0
CMR,2007.0,2.4,8.142302797744897,1194.06985039841,139158,23000,18730282,3,0,0
CMR,2008.0,2.3,4.0306089429,1371.7467084914,155846,23000,19252666,3,0,0
CMR,2009.0,2.2,6.452779349,1314.70601531227,172546,23100,19789919,3,0,0
CMR,2010.0,2.2,4.9112059857,1286.51557161767,181570,23200,20341241,4,0,0
CMR,2011.0,2.5,3.9939937986,1405.09439231907,190571,23100,20906388,3,0,0
CMR,2012.0,26.0,4.0958299471,1354.54561274707,199840,23200,21485266,3,0,0
CMR,2013.0,25.0,8.142302797744897,1465.63884316769,208195,23200,22077298,3,0,0
CMR,2014.0,27.0,0.9346679039,1542.62026621531,216575,23200,22681858,3,0,0
CMR,2015.0,27.0,1.154586912,1327.50301711492,225955,23400,23298368,3,0,0
CMR,2016.0,26.0,1.1535303315,1364.33011041997,235505,23400,23926539,3,0,0
CMR,2017.0,25.0,1.388093415,1425.10781805334,726717,24000,24566045,3,0,0
CMR,2018.0,25.0,8.142302797744897,1534.49127445052,726717,166722,25216237,3,0,0
CMR,2019.0,25.0,8.142302797744897,1497.90917560296,726717,166722,25876380,3,0,0
COD,1993.0,20.128705952028426,8.142302797744897,275.821973495212,197489,40000,38815834,2,0,0
COD,1994.0,20.128705952028426,8.142302797744897,144.59508268102,156547,40000,40252975,2,0,0
COD,1995.0,20.128705952028426,8.142302797744897,135.737146758047,159227,65100,41576234,2,0,0
COD,1996.0,20.128705952028426,8.142302797744897,134.981924340258,163610,65100,42757243,2,0,0
COD,1997.0,20.128705952028426,8.142302797744897,138.974046429358,163211,77000,43827180,2,0,0
COD,1998.0,20.128705952028426,8.142302797744897,138.58630642688,179874,87000,44849967,2,0,0
COD,1999.0,20.128705952028426,8.142302797744897,102.597977628268,210441,92900,45919613,2,0,0
COD,2000.0,20.128705952028426,8.142302797744897,405.21625299166,246695,92900,47105826,2,0,0
COD,2001.0,20.128705952028426,8.142302797744897,153.591009193717,234122,81400,48428545,2,0,0
COD,2002.0,20.128705952028426,8.142302797744897,175.009965079978,240655,81400,49871666,2,0,0
COD,2003.0,20.128705952028426,8.142302797744897,173.796135306156,237340,97800,51425580,2,0,0
COD,2004.0,2.0,8.142302797744897,194.039962426624,238717,64000,53068880,2,0,0
COD,2005.0,2.1,8.142302797744897,218.386190840192,237779,65000,54785903,2,0,0
COD,2006.0,2.0,8.142302797744897,255.433083829534,237532,166722,56578037,2,0,0
COD,2007.0,1.9,8.142302797744897,286.330492064632,237222,143000,58453683,3,0,0
COD,2008.0,1.7,8.142302797744897,327.563721821663,234417,151000,60411195,3,0,0
COD,2009.0,1.9,8.142302797744897,298.619682051092,231333,159000,62448574,3,0,0
COD,2010.0,2.0,8.142302797744897,334.021572573152,227461,159000,64563854,3,0,0
COD,2011.0,2.0,8.142302797744897,387.082465361488,224220,134250,66755153,4,0,0
COD,2012.0,21.0,8.142302797744897,424.600386118518,220869,134250,69020747,4,0,0
COD,2013.0,22.0,8.142302797744897,457.96372825635,230283,134250,71358807,4,0,0
COD,2014.0,22.0,8.142302797744897,486.787081921552,232483,134250,73767447,4,0,0
COD,2015.0,22.0,8.142302797744897,497.316960805476,233682,134250,76244544,4,0,0
COD,2016.0,21.0,8.142302797744897,471.318840409572,240533,134250,78789127,4,0,0
COD,2017.0,21.0,8.142302797744897,467.07423746489,726717,134000,81398764,4,0,0
COD,2018.0,20.0,8.142302797744897,557.064418324276,726717,166722,84068091,4,0,0
COD,2019.0,18.0,8.142302797744897,545.216212311342,726717,166722,86790567,4,0,0
COG,1993.0,20.128705952028426,8.142302797744897,749.634857826406,46982,10000,2559873,19,0,0
COG,1994.0,20.128705952028426,8.142302797744897,672.163194809393,42785,10000,2632345,19,0,0
COG,1995.0,20.128705952028426,8.142302797744897,781.523568459189,45915,16700,2707537,19,0,0
COG,1996.0,20.128705952028426,8.142302797744897,912.01398805266,45579,15000,2785810,19,0,0
COG,1997.0,20.128705952028426,8.142302797744897,810.077492000982,38181,15000,2867280,19,0,0
COG,1998.0,20.128705952028426,8.142302797744897,660.472372410258,43095,15000,2951647,19,0,0
COG,1999.0,20.128705952028426,8.142302797744897,774.711689855007,43699,15000,3038433,19,0,0
COG,2000.0,20.128705952028426,8.142302797744897,1029.57703685039,46024,15000,3127411,19,0,0
COG,2001.0,20.128705952028426,8.142302797744897,868.339950856954,48894,12000,3217933,19,0,0
COG,2002.0,20.128705952028426,8.142302797744897,912.278153211367,51995,12000,3310387,20,0,0
COG,2003.0,2.2,8.142302797744897,1026.10767374516,53934,12000,3406922,20,0,0
COG,2004.0,2.3,8.142302797744897,1324.21914154172,57096,12000,3510468,19,0,0
COG,2005.0,2.3,8.142302797744897,1680.20458795157,54696,12000,3622775,19,0,0
COG,2006.0,2.2,8.142302797744897,2064.34452292536,59103,166722,3745141,18,0,0
COG,2007.0,2.1,8.142302797744897,2165.74575859571,59241,12000,3876119,17,0,0
COG,2008.0,1.9,8.142302797744897,2956.26440700407,54169,12000,4011486,16,0,0
COG,2009.0,1.9,8.142302797744897,2314.26602478527,61274,12000,4145391,16,0,0
COG,2010.0,2.1,8.142302797744897,2812.43597442108,65244,12000,4273731,13,0,0
COG,2011.0,2.2,8.142302797744897,3286.69453468035,73301,12000,4394844,11,0,0
COG,2012.0,26.0,8.142302797744897,3032.49388349185,81152,12000,4510198,10,0,0
COG,2013.0,22.0,8.142302797744897,3047.93077321007,73236,12000,4622761,10,0,0
COG,2014.0,23.0,8.142302797744897,2996.91802578845,73572,12000,4736974,9,0,0
COG,2015.0,23.0,8.142302797744897,1762.03201773797,69395,12000,4856095,9,0,0
COG,2016.0,20.0,8.142302797744897,1815.29584294039,86925,12000,4980999,9,0,0
COG,2017.0,21.0,8.142302797744897,1767.89452055028,726717,12000,5110702,9,0,0
COG,2018.0,19.0,8.142302797744897,2223.85447919587,726717,166722,5244363,9,0,0
COG,2019.0,19.0,8.142302797744897,2011.07239887663,726717,166722,5380508,9,0,0
COL,1993.0,20.128705952028426,81.048643663,1893.54205005588,148940,139000,35091275,7,0,0
COL,1994.0,20.128705952028426,75.726437148,2284.83874906038,125420,146000,35758979,8,0,0
COL,1995.0,3.44,61.285334203,2539.91287721915,167636,233400,36421438,8,0,0
COL,1996.0,2.73,62.978088992,2620.53876171399,160089,233300,37076387,11,0,0
COL,1997.0,2.23,61.499631943,2827.37975154292,191763,233300,37723800,12,0,0
COL,1998.0,2.2,60.183545085,2566.02406004931,180549,233300,38364309,15,0,0
COL,1999.0,20.128705952028426,62.449569825,2209.93148047491,180373,231000,38999471,20,0,0
COL,2000.0,3.2,66.967003377,2520.48089795902,198847,247000,39629968,20,0,0
COL,2001.0,3.8,69.157468276,2439.68183603183,203824,262600,40255967,15,0,0
COL,2002.0,3.6,69.447701296,2396.62727370774,181959,262600,40875360,15,0,0
COL,2003.0,3.7,56.703964374,2281.40196044815,191042,304600,41483869,14,0,0
COL,2004.0,3.8,48.032185985,2782.62305010841,172564,336000,42075955,13,0,0
COL,2005.0,4.0,42.466503083,3414.46583317223,182002,336000,42647723,11,0,0
COL,2006.0,3.9,40.459804299,3741.09317111969,174129,398000,43200897,11,0,0
COL,2007.0,3.8,39.320938054,4714.07254101202,188220,411000,43737516,11,0,0
COL,2008.0,3.8,36.470478391,5472.5361334524,181092,411000,44254975,11,0,0
COL,2009.0,3.7,35.345208745,5193.24145075546,187073,441828,44750054,12,0,0
COL,2010.0,3.5,34.184160481,6336.70921367988,161535,441828,45222700,10,0,0
COL,2011.0,3.4,35.317629927,7335.11050963648,171172,440224,45663099,10,0,0
COL,2012.0,36.0,35.680396624,8050.05841420756,161629,440224,46076848,9,0,0
COL,2013.0,36.0,33.16235475,8218.03399561565,160029,455750,46497267,9,0,0
COL,2014.0,37.0,28.408881626,8114.08406910545,183946,455750,46969209,8,0,0
COL,2015.0,37.0,26.897770606,6175.87613151279,177753,481100,47520667,8,0,0
COL,2016.0,37.0,25.743617318,5871.2235753589,183314,481100,48171392,8,0,0
COL,2017.0,37.0,25.019503231,6377.85136303665,726717,481000,48901066,8,0,0
COL,2018.0,36.0,25.343802597,6718.58532391314,726717,166722,49648685,9,0,0
COL,2019.0,37.0,8.142302797744897,6432.38758339551,726717,166722,50339443,9,0,0
COM,1993.0,20.128705952028426,8.142302797744897,1008.02949443805,12757,166722,449274,4,0,0
COM,1994.0,20.128705952028426,8.142302797744897,690.471730917011,13537,166722,462277,4,0,0
COM,1995.0,20.128705952028426,8.142302797744897,838.171684031953,13109,166722,475394,4,0,0
COM,1996.0,20.128705952028426,8.142302797744897,810.544234422824,12696,166722,488627,4,0,0
COM,1997.0,20.128705952028426,8.142302797744897,726.055207763206,12576,166722,501953,4,0,0
COM,1998.0,20.128705952028426,8.142302797744897,718.117089250422,12317,166722,515385,4,0,0
COM,1999.0,20.128705952028426,8.142302797744897,723.185092777719,11818,166722,528848,4,0,0
COM,2000.0,20.128705952028426,8.142302797744897,645.818690802056,12003,166722,542357,4,0,0
COM,2001.0,20.128705952028426,8.142302797744897,680.318541425182,11425,166722,555888,4,0,0
COM,2002.0,20.128705952028426,8.142302797744897,744.475172433634,11178,166722,569479,4,0,0
COM,2003.0,20.128705952028426,8.142302797744897,935.611518034788,11053,166722,583211,4,0,0
COM,2004.0,20.128705952028426,8.142302797744897,1059.17688421808,10987,166722,597228,4,0,0
COM,2005.0,20.128705952028426,8.142302797744897,1068.60032134875,10738,166722,611627,4,0,0
COM,2006.0,20.128705952028426,8.142302797744897,1113.95775719606,10464,166722,626425,4,0,0
COM,2007.0,2.6,8.142302797744897,1238.46151380518,14401,166722,641620,4,0,0
COM,2008.0,2.5,8.142302797744897,1387.59462639938,22714,166722,657229,4,0,0
COM,2009.0,2.3,8.142302797744897,1339.33719065958,44745,166722,673252,4,0,0
COM,2010.0,2.1,8.142302797744897,1316.49884810552,63447,166722,689692,4,0,0
COM,2011.0,2.4,8.142302797744897,1447.96358713476,38180,166722,706569,4,0,0
COM,2012.0,28.0,8.142302797744897,1403.34861983706,36296,166722,723871,4,0,0
COM,2013.0,28.0,8.142302797744897,1505.34947313614,43732,166722,741505,4,0,0
COM,2014.0,26.0,8.142302797744897,1513.8303792438,9256,166722,759390,4,0,0
COM,2015.0,26.0,8.142302797744897,1242.6031895579,12674,166722,777424,4,0,0
COM,2016.0,24.0,8.142302797744897,1273.05895265459,16407,166722,795592,4,0,0
COM,2017.0,27.0,8.142302797744897,1323.81158996501,726717,166722,813892,4,0,0
COM,2018.0,27.0,8.142302797744897,1415.95531263535,726717,166722,832322,4,0,0
COM,2019.0,25.0,8.142302797744897,1393.52237156461,726717,166722,850886,4,0,0
CPV,1993.0,20.128705952028426,8.142302797744897,1339.74421650026,7000,1000,366053,10,0,0
CPV,1994.0,20.128705952028426,8.142302797744897,1080.16230391713,8256,1000,376407,10,0,0
CPV,1995.0,20.128705952028426,8.142302797744897,1261.1161568512,8495,1150,386284,10,0,0
CPV,1996.0,20.128705952028426,8.142302797744897,1269.12057723296,9255,1150,395533,10,0,0
CPV,1997.0,20.128705952028426,8.142302797744897,1213.5998405106,9705,1150,404259,10,0,0
CPV,1998.0,20.128705952028426,8.142302797744897,1265.19478254039,9424,1150,412514,10,0,0
CPV,1999.0,20.128705952028426,8.142302797744897,1408.99960770523,10360,1200,420452,10,0,0
CPV,2000.0,20.128705952028426,8.142302797744897,1259.32365602588,10586,1200,428188,10,0,0
CPV,2001.0,20.128705952028426,8.142302797744897,1292.20278510801,8676,1300,435709,10,0,0
CPV,2002.0,20.128705952028426,8.142302797744897,1401.90373253543,8851,1300,442951,10,0,0
CPV,2003.0,20.128705952028426,3.3338889815,1809.08992549778,8136,1300,449930,10,0,0
CPV,2004.0,20.128705952028426,4.5990201897,2024.27524765788,11031,1000,456617,10,0,0
CPV,2005.0,20.128705952028426,9.50254193,2099.15748405491,21931,1000,463032,10,0,0
CPV,2006.0,20.128705952028426,7.459966622,2361.38513425545,19826,166722,469170,10,0,0
CPV,2007.0,4.9,6.1044021159,3186.82689181153,20127,1000,475060,10,0,0
CPV,2008.0,5.1,7.0708709233,3721.2509487106,21119,1000,480842,10,0,0
CPV,2009.0,5.1,7.80821383,3517.40124546087,19213,1200,486671,10,0,0
CPV,2010.0,5.1,7.9164670634,3378.25485950035,21412,1200,492654,10,0,0
CPV,2011.0,5.5,10.624265823,3740.38909850629,23077,1200,498856,10,0,0
CPV,2012.0,60.0,11.083819405,3447.5240412173,20943,1200,505235,11,0,0
CPV,2013.0,58.0,10.552233556,3615.97904131099,35984,1200,511748,11,0,0
CPV,2014.0,57.0,12.541580162,3588.6740539538,35677,1200,518269,11,0,0
CPV,2015.0,55.0,8.7662461409,3043.01398430098,37742,1200,524743,11,0,0
CPV,2016.0,59.0,11.673005234,3130.96338461412,19900,1200,531146,12,0,0
CPV,2017.0,55.0,7.0697805949,3292.6457550859,726717,1000,537497,12,0,0
CPV,2018.0,57.0,6.8044225068,3617.32748829173,726717,166722,543767,12,0,0
CPV,2019.0,58.0,8.142302797744897,3603.7817936777,726717,166722,549935,12,0,0
CRI,1993.0,20.128705952028426,4.7445391837,2828.13017209785,19507,8000,3372298,3,0,0
CRI,1994.0,20.128705952028426,5.2618964395,3016.22434769068,21044,8000,3458834,4,0,0
CRI,1995.0,20.128705952028426,5.189641926,3247.3169868703,24197,16200,3545534,5,0,0
CRI,1996.0,20.128705952028426,5.2032273224,3198.54867220364,31321,16200,3632362,6,0,0
CRI,1997.0,6.45,5.6467520958,3375.16634080278,33696,15400,3718949,5,0,0
CRI,1998.0,5.6,5.8887040198,3579.86588383174,32557,15400,3803887,5,0,0
CRI,1999.0,20.128705952028426,6.305611634,3653.55271949338,37353,15400,3885430,5,0,0
CRI,2000.0,5.4,6.2841194245,3772.87001153149,44871,15400,3962372,5,0,0
CRI,2001.0,4.5,6.3707309286,3944.73761278777,44536,21900,4034074,5,0,0
CRI,2002.0,4.5,6.2912681587,4024.65189994852,50937,25900,4100925,6,0,0
CRI,2003.0,4.3,7.2045192508,4129.63279072511,50102,17000,4164053,6,0,0
CRI,2003.0,2.1,7.2045192508,4129.63279072511,50102,17000,4164053,6,0,0
CRI,2004.0,4.9,6.6269742466,4385.3907193055,44708,166722,4225155,6,0,0
CRI,2005.0,4.2,7.8170502233,4654.8248220098,45527,166722,4285502,6,0,0
CRI,2006.0,4.1,8.0774682131,5201.51409470061,39157,10000,4345412,5,0,0
CRI,2007.0,5.0,8.3775557789,6071.78916451552,45516,10000,4404628,4,0,0
CRI,2008.0,5.1,11.471787804,6859.07902178333,48464,10000,4463125,4,0,0
CRI,2009.0,5.3,11.61314555,6760.47751541355,44568,9800,4520740,7,0,0
CRI,2010.0,5.3,11.513158973,8141.91312675461,44755,9800,4577378,7,0,0
CRI,2011.0,4.8,10.230761959,9121.93251763187,41641,9800,4633086,10,0,0
CRI,2012.0,54.0,8.6817350586,9913.20995852366,42332,9800,4688000,9,0,0
CRI,2013.0,53.0,8.6670261409,10490.0813312933,48910,9800,4742107,8,0,0
CRI,2014.0,54.0,9.9470533158,10547.1518593556,41511,9800,4795396,9,0,0
CRI,2015.0,55.0,11.489736076,11299.1355423011,37252,9800,4847804,8,0,0
CRI,2016.0,58.0,11.797517051,11666.4559107759,37171,9800,4899345,8,0,0
CRI,2017.0,59.0,12.181928927,11814.6265687665,726717,10000,4949954,8,0,0
CRI,2018.0,56.0,11.261254504,12112.1344206452,726717,166722,4999441,9,0,0
CRI,2019.0,56.0,8.142302797744897,12238.3749643984,726717,166722,5047561,11,0,0
CUB,1993.0,20.128705952028426,7.4332821222,2073.09486493986,97708,175000,10789306,8,0,0
CUB,1994.0,20.128705952028426,8.3129883477,2624.75679268486,93974,140000,10838462,8,0,0
CUB,1995.0,20.128705952028426,7.8249517875,2794.73726831627,102342,124000,10888252,8,0,0
CUB,1996.0,20.128705952028426,6.6914793791,2286.92738187011,120560,119000,10939293,7,0,0
CUB,1997.0,20.128705952028426,6.7972552556,2308.14619501185,113168,79000,10989732,7,0,0
CUB,1998.0,20.128705952028426,7.4102888509,2331.46564828514,98341,79000,11038692,6,0,0
CUB,1999.0,20.128705952028426,5.4940727616,2558.90479373766,100811,91500,11084670,6,0,0
CUB,2000.0,20.128705952028426,5.2757296752,2747.09857519438,101266,84500,11126430,5,0,0
CUB,2001.0,20.128705952028426,5.4188764636,2837.73801762292,80277,72500,11164667,4,0,0
CUB,2002.0,20.128705952028426,5.9019627732,2999.24524433842,59630,72500,11199651,3,0,0
CUB,2003.0,6.1,5.7172448401,3197.13375407632,60985,72500,11229183,2,0,0
CUB,2004.0,3.7,5.8664742463,3395.71205023126,59756,75000,11250365,1,0,0
CUB,2005.0,3.8,6.0737448526,3786.66479540796,50869,76000,11261582,1,0,0
CUB,2006.0,3.5,5.1148892027,4683.5661553675,54797,76000,11261248,1,0,0
CUB,2007.0,4.2,5.0483876401,5208.71607293921,67011,76000,11251122,1,0,0
CUB,2008.0,4.3,4.5830839706,5411.27141824963,65399,76000,11236971,1,0,0
CUB,2009.0,4.4,5.032640459,5529.67036020975,64894,75500,11226709,1,0,0
CUB,2010.0,3.7,4.4985525796,5730.35477459488,55418,75500,11225832,2,0,0
CUB,2011.0,4.2,4.7522971884,6139.71932965905,48703,75500,11236670,3,0,0
CUB,2012.0,48.0,5.5165125833,6497.32111313561,48499,75500,11257101,3,0,0
CUB,2013.0,46.0,5.9737357705,6837.71289192677,51680,75500,11282720,3,0,0
CUB,2014.0,46.0,5.3064900407,7133.34209494342,56338,75500,11306902,2,0,0
CUB,2015.0,47.0,5.465891293,7694.0119195241,57690,75500,11324781,2,0,0
CUB,2016.0,47.0,5.0462686372,8060.79588647979,52759,75500,11335109,2,0,0
CUB,2017.0,47.0,8.142302797744897,8541.2106734664,726717,76000,11339259,1,0,0
CUB,2018.0,47.0,8.142302797744897,8821.81889125004,726717,166722,11338138,1,0,0
CUB,2019.0,48.0,8.142302797744897,12774.587920828764,726717,166722,11333483,1,0,0
CUW,1993.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,144299,8,0,0
CUW,1994.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,144630,8,0,0
CUW,1995.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,145139,8,0,0
CUW,1996.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,146306,8,0,0
CUW,1997.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,146956,8,0,0
CUW,1998.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,144472,8,0,0
CUW,1999.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,139428,8,0,0
CUW,2000.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,133860,8,0,0
CUW,2001.0,20.128705952028426,7.668417622,12774.587920828764,726717,166722,129047,8,0,0
CUW,2002.0,20.128705952028426,30.213352753,12774.587920828764,726717,166722,129205,8,0,0
CUW,2003.0,20.128705952028426,33.483359549,12774.587920828764,726717,166722,131897,8,0,0
CUW,2004.0,20.128705952028426,31.8538143,12774.587920828764,726717,166722,134192,8,0,0
CUW,2005.0,20.128705952028426,19.979098789,12774.587920828764,726717,166722,137658,8,0,0
CUW,2006.0,20.128705952028426,13.5529922,12774.587920828764,726717,166722,141239,8,0,0
CUW,2007.0,20.128705952028426,19.036601527,12774.587920828764,726717,166722,144056,8,0,0
CUW,2008.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,145880,8,0,0
CUW,2009.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,146833,8,0,0
CUW,2010.0,20.128705952028426,8.142302797744897,12774.587920828764,726717,166722,148703,8,0,0
CUW,2011.0,20.128705952028426,8.142302797744897,20146.3864122001,22074,166722,150831,8,0,0
CUW,2012.0,20.128705952028426,8.142302797744897,20587.397358013,24994,166722,152088,8,0,0
CUW,2013.0,20.128705952028426,8.142302797744897,20462.7179539813,26139,166722,153822,8,0,0
CUW,2014.0,20.128705952028426,8.142302797744897,20258.0096948833,28494,166722,155909,8,0,0
CUW,2015.0,20.128705952028426,8.142302797744897,19951.3279030441,30159,166722,157980,8,0,0
CUW,2016.0,20.128705952028426,8.142302797744897,19555.3658492891,35534,166722,159664,8,0,0
CUW,2017.0,20.128705952028426,8.142302797744897,19457.5315232205,726717,166722,160175,8,0,0
CUW,2018.0,20.128705952028426,8.142302797744897,19573.892645136,726717,166722,159800,8,0,0
